Client ID,Age,"Gender 
1: Female, 2: Male",County,Income Group,
2211,69,1,Wicklow,10001 - 40000,
2212,43,1,Kildare,40001 - 60000,
2213,62,1,Leitrim,60001 - 100000,
2214,64,0,Dublin,10001 - 40000,
2215,44,1,Cork,10001 - 40000,
2216,20,1,Wicklow,10001 - 40000,
2217,64,1,Cork,10001 - 40000,
2218,66,0,Offaly,40001 - 60000,
2219,34,1,Cork,10001 - 40000,
2220,34,1,Dublin,60001 - 100000,
2221,20,0,Dublin,10001 - 40000,
2222,49,0,Offaly,100000+,
2223,53,1,Monaghan,60001 - 100000,
2224,36,0,Cork,10001 - 40000,
2225,54,0,Offaly,10001 - 40000,
2226,41,0,Dublin,0 - 10000,
2227,22,1,Cork,10001 - 40000,
2228,65,0,Clare,40001 - 60000,
2229,54,1,Dublin,60001 - 100000,
2230,30,0,Dublin,0 - 10000,
2231,55,1,Monaghan,10001 - 40000,
2232,32,1,Cork,10001 - 40000,
2233,44,1,Donegal,100000+,
2234,25,1,Clare,10001 - 40000,
2235,55,0,Clare,60001 - 100000,
2236,57,1,Limerick,40001 - 60000,
2237,56,1,Dublin,10001 - 40000,
2238,20,0,Cork,10001 - 40000,
2239,42,0,Dublin,10001 - 40000,
2240,57,0,Dublin,40001 - 60000,
2241,38,0,Dublin,100000+,
2242,65,1,Clare,10001 - 40000,
2243,52,1,Dublin,10001 - 40000,
2244,30,0,Dublin,60001 - 100000,
2245,34,1,Dublin,10001 - 40000,
2246,38,1,Dublin,60001 - 100000,
2247,38,0,Dublin,60001 - 100000,
2248,22,1,Limerick,10001 - 40000,
2249,45,1,Dublin,100000+,
2250,26,0,Dublin,10001 - 40000,
2251,34,0,Kerry,40001 - 60000,
2252,29,0,Dublin,100000+,
2253,23,0,Dublin,100000+,
2254,41,1,Dublin,10001 - 40000,
2255,42,1,Dublin,10001 - 40000,
2256,22,0,Cork,10001 - 40000,
2257,69,0,Dublin,10001 - 40000,
2258,54,1,Dublin,10001 - 40000,
2259,27,0,Dublin,10001 - 40000,
2260,67,1,Longford,100000+,
2261,27,0,Laois,10001 - 40000,
2262,23,1,Dublin,60001 - 100000,
2263,22,0,Kildare,60001 - 100000,
2264,28,0,Cork,60001 - 100000,
2265,22,0,Dublin,10001 - 40000,
2266,65,1,Monaghan,60001 - 100000,
2267,42,1,Cork,10001 - 40000,
2268,29,1,Monaghan,60001 - 100000,
2269,44,0,Longford,10001 - 40000,
2270,64,1,Clare,100000+,
2271,57,0,Dublin,10001 - 40000,
2272,35,0,Dublin,10001 - 40000,
2273,51,1,Cork,10001 - 40000,
2274,22,1,Dublin,10001 - 40000,
2275,55,0,Dublin,10001 - 40000,
2276,45,0,Cork,60001 - 100000,
2277,48,0,Meath,60001 - 100000,
2278,46,0,Dublin,60001 - 100000,
2279,52,1,Cork,10001 - 40000,
2280,48,0,Clare,10001 - 40000,
2281,20,0,Leitrim,10001 - 40000,
2282,67,1,Dublin,60001 - 100000,
2283,45,1,Dublin,10001 - 40000,
2284,65,1,Clare,40001 - 60000,
2285,47,1,Offaly,40001 - 60000,
2286,49,1,Dublin,10001 - 40000,
2287,64,0,Dublin,10001 - 40000,
2288,55,1,Dublin,10001 - 40000,
2289,51,1,Dublin,10001 - 40000,
2290,29,0,Tipperary,60001 - 100000,
2291,40,0,Cork,10001 - 40000,
2292,26,0,Cork,10001 - 40000,
2293,64,0,Donegal,40001 - 60000,
2294,43,1,Leitrim,40001 - 60000,
2295,39,1,Limerick,10001 - 40000,
2296,61,1,Meath,40001 - 60000,
2297,66,0,Dublin,10001 - 40000,
2298,70,0,Offaly,10001 - 40000,
2299,27,1,Cork,60001 - 100000,
2300,61,1,Dublin,60001 - 100000,
2301,68,1,Longford,100000+,
2302,20,1,Dublin,60001 - 100000,
2303,64,1,Cork,40001 - 60000,
2304,70,0,Dublin,10001 - 40000,
2305,56,0,Dublin,10001 - 40000,
2306,22,0,Dublin,10001 - 40000,
2307,55,1,Cork,100000+,
2308,58,0,Cork,100000+,
2309,64,1,Galway,10001 - 40000,
2310,59,1,Dublin,40001 - 60000,
2311,50,0,Dublin,10001 - 40000,
2312,29,0,Dublin,60001 - 100000,
2313,21,0,Wicklow,60001 - 100000,
2314,22,0,Dublin,40001 - 60000,
2315,45,1,Dublin,10001 - 40000,
2316,51,0,Dublin,10001 - 40000,
2317,35,1,Dublin,60001 - 100000,
2318,64,1,Cork,10001 - 40000,
2319,45,1,Cork,10001 - 40000,
2320,40,1,Dublin,60001 - 100000,
2321,56,0,Wicklow,10001 - 40000,
2322,37,1,Dublin,10001 - 40000,
2323,55,1,Dublin,60001 - 100000,
2324,41,1,Dublin,60001 - 100000,
2325,48,1,Waterford,60001 - 100000,
2326,45,1,Dublin,60001 - 100000,
2327,61,0,Cork,100000+,
2328,53,1,Dublin,0 - 10000,
2329,44,1,Dublin,40001 - 60000,
2330,66,0,Cavan,100000+,
2331,52,0,Dublin,10001 - 40000,
2332,26,0,Dublin,60001 - 100000,
2333,68,0,Cork,60001 - 100000,
2334,63,1,Cork,40001 - 60000,
2335,47,1,Dublin,10001 - 40000,
2336,67,1,Cork,60001 - 100000,
2337,31,0,Dublin,10001 - 40000,
2338,51,0,Cork,10001 - 40000,
2339,20,0,Cork,40001 - 60000,
2340,25,1,Cork,10001 - 40000,
2341,27,1,Galway,10001 - 40000,
2342,29,1,Galway,60001 - 100000,
2343,46,1,Dublin,10001 - 40000,
2344,70,1,Dublin,10001 - 40000,
2345,58,0,Cork,10001 - 40000,
2346,52,1,Dublin,10001 - 40000,
2347,51,0,Meath,60001 - 100000,
2348,41,0,Dublin,60001 - 100000,
2349,60,1,Waterford,10001 - 40000,
2350,58,0,Dublin,100000+,
2351,29,1,Cork,10001 - 40000,
2352,67,1,Kerry,60001 - 100000,
2353,33,1,Donegal,40001 - 60000,
2354,31,1,Wicklow,10001 - 40000,
2355,37,0,Kildare,10001 - 40000,
2356,57,0,Dublin,10001 - 40000,
2357,46,1,Offaly,10001 - 40000,
2358,64,1,Louth,10001 - 40000,
2359,33,0,Dublin,10001 - 40000,
2360,20,1,Cork,10001 - 40000,
2361,24,0,Kildare,60001 - 100000,
2362,25,1,Monaghan,10001 - 40000,
2363,34,1,Galway,40001 - 60000,
2364,62,1,Kildare,60001 - 100000,
2365,44,1,Dublin,100000+,
2366,26,0,Cork,10001 - 40000,
2367,52,1,Dublin,60001 - 100000,
2368,69,1,Cork,60001 - 100000,
2369,35,0,Dublin,100000+,
2370,45,0,Cork,10001 - 40000,
2371,52,1,Offaly,60001 - 100000,
2372,63,1,Louth,10001 - 40000,
2373,55,1,Kildare,10001 - 40000,
2374,34,1,Mayo,100000+,
2375,26,0,Tipperary,10001 - 40000,
2376,31,1,Dublin,10001 - 40000,
2377,41,1,Dublin,10001 - 40000,
2378,39,1,Longford,60001 - 100000,
2379,60,0,Cork,10001 - 40000,
2380,66,1,Monaghan,10001 - 40000,
2381,30,0,Dublin,10001 - 40000,
2382,24,1,Cork,10001 - 40000,
2383,20,1,Dublin,60001 - 100000,
2384,58,1,Dublin,10001 - 40000,
2385,31,0,Dublin,10001 - 40000,
2386,35,1,Dublin,10001 - 40000,
2387,55,1,Dublin,60001 - 100000,
2388,24,1,Dublin,10001 - 40000,
2389,66,1,Waterford,10001 - 40000,
2390,28,0,Cavan,10001 - 40000,
2391,32,0,Tipperary,10001 - 40000,
2392,59,1,Dublin,60001 - 100000,
2393,37,0,Dublin,60001 - 100000,
2394,56,0,Offaly,10001 - 40000,
2395,48,1,Dublin,100000+,
2396,69,0,Monaghan,40001 - 60000,
2397,22,0,Cavan,10001 - 40000,
2398,66,1,Meath,10001 - 40000,
2399,60,0,Cork,100000+,
2400,27,0,Cork,40001 - 60000,
2401,53,1,Monaghan,10001 - 40000,
2402,36,0,Donegal,40001 - 60000,
2403,23,0,Offaly,10001 - 40000,
2404,45,1,Dublin,10001 - 40000,
2405,60,0,Donegal,60001 - 100000,
2406,55,1,Dublin,10001 - 40000,
2407,49,0,Clare,40001 - 60000,
2408,70,0,Cork,10001 - 40000,
2409,64,0,Wicklow,10001 - 40000,
2410,49,1,Cork,10001 - 40000,
2411,47,0,Cork,40001 - 60000,
2412,24,1,Dublin,10001 - 40000,
2413,32,1,Dublin,10001 - 40000,
2414,68,1,Dublin,10001 - 40000,
2415,33,0,Tipperary,100000+,
2416,28,0,Dublin,10001 - 40000,
2417,29,1,Cork,10001 - 40000,
2418,63,0,Longford,100000+,
2419,53,1,Laois,10001 - 40000,
2420,32,1,Dublin,10001 - 40000,
2421,54,0,Dublin,40001 - 60000,
2422,58,1,Dublin,60001 - 100000,
2423,69,0,Dublin,100000+,
2424,45,1,Dublin,0 - 10000,
2425,49,0,Clare,40001 - 60000,
2426,36,1,Dublin,10001 - 40000,
2427,51,1,Galway,40001 - 60000,
2428,58,0,Kerry,10001 - 40000,
2429,25,1,Leitrim,60001 - 100000,
2430,24,1,Dublin,0 - 10000,
2431,70,1,Dublin,60001 - 100000,
2432,66,1,Dublin,10001 - 40000,
2433,54,0,Dublin,10001 - 40000,
2434,61,1,Offaly,0 - 10000,
2435,23,0,Clare,60001 - 100000,
2436,31,1,Cork,10001 - 40000,
2437,26,0,Dublin,10001 - 40000,
2438,26,0,Cork,10001 - 40000,
2439,45,0,Dublin,60001 - 100000,
2440,44,0,Waterford,60001 - 100000,
2441,34,1,Offaly,100000+,
2442,49,1,Donegal,10001 - 40000,
2443,24,0,Dublin,10001 - 40000,
2444,45,1,Leitrim,0 - 10000,
2445,31,0,Cork,10001 - 40000,
2446,43,1,Dublin,40001 - 60000,
2447,51,1,Dublin,60001 - 100000,
2448,60,0,Dublin,10001 - 40000,
2449,37,1,Cork,0 - 10000,
2450,49,1,Dublin,10001 - 40000,
2451,31,0,Dublin,10001 - 40000,
2452,28,0,Leitrim,10001 - 40000,
2453,69,0,Dublin,10001 - 40000,
2454,52,1,Dublin,10001 - 40000,
2455,70,1,Monaghan,10001 - 40000,
2456,50,0,Dublin,10001 - 40000,
2457,26,1,Dublin,60001 - 100000,
2458,20,1,Waterford,40001 - 60000,
2459,23,1,Galway,10001 - 40000,
2460,21,1,Offaly,10001 - 40000,
2461,41,0,Longford,10001 - 40000,
2462,52,1,Dublin,10001 - 40000,
2463,33,1,Dublin,10001 - 40000,
2464,66,0,Laois,10001 - 40000,
2465,34,1,Dublin,60001 - 100000,
2466,38,1,Dublin,60001 - 100000,
2467,32,0,Dublin,10001 - 40000,
2468,23,1,Dublin,10001 - 40000,
2469,44,0,Cavan,10001 - 40000,
2470,36,0,Cork,10001 - 40000,
2471,58,0,Offaly,40001 - 60000,
2472,63,0,Dublin,10001 - 40000,
2473,25,0,Limerick,10001 - 40000,
2474,39,0,Cork,100000+,
2475,31,0,Cork,10001 - 40000,
2476,20,0,Cork,10001 - 40000,
2477,20,0,Cork,10001 - 40000,
2478,20,1,Leitrim,10001 - 40000,
2479,69,1,Cork,10001 - 40000,
2480,46,0,Limerick,100000+,
2481,45,0,Dublin,10001 - 40000,
2482,67,1,Offaly,10001 - 40000,
2483,51,1,Dublin,10001 - 40000,
2484,36,1,Wicklow,40001 - 60000,
2485,40,1,Dublin,60001 - 100000,
2486,53,1,Dublin,10001 - 40000,
2487,55,1,Tipperary,10001 - 40000,
2488,45,1,Dublin,100000+,
2489,20,0,Dublin,10001 - 40000,
2490,26,1,Wicklow,100000+,
2491,37,0,Dublin,60001 - 100000,
2492,61,1,Dublin,10001 - 40000,
2493,60,0,Cork,10001 - 40000,
2494,46,0,Limerick,100000+,
2495,54,1,Dublin,60001 - 100000,
2496,28,1,Carlow,40001 - 60000,
2497,34,0,Dublin,40001 - 60000,
2498,25,1,Monaghan,10001 - 40000,
2499,22,0,Dublin,40001 - 60000,
2500,61,0,Mayo,10001 - 40000,
2501,37,0,Dublin,100000+,
2502,44,1,Cork,10001 - 40000,
2503,62,0,Dublin,10001 - 40000,
2504,69,0,Dublin,60001 - 100000,
2505,48,1,Kilkenny,60001 - 100000,
2506,27,0,Dublin,100000+,
2507,41,1,Cavan,100000+,
2508,36,1,Cork,10001 - 40000,
2509,59,1,Cork,10001 - 40000,
2510,52,1,Dublin,40001 - 60000,
2511,46,1,Leitrim,10001 - 40000,
2512,46,1,Donegal,10001 - 40000,
2513,23,1,Dublin,10001 - 40000,
2514,50,0,Kerry,10001 - 40000,
2515,25,1,Donegal,10001 - 40000,
2516,41,0,Dublin,10001 - 40000,
2517,58,0,Offaly,10001 - 40000,
2518,55,1,Dublin,10001 - 40000,
2519,24,0,Cork,100000+,
2520,38,0,Galway,0 - 10000,
2521,57,0,Kerry,10001 - 40000,
2522,24,0,Dublin,40001 - 60000,
2523,43,0,Dublin,10001 - 40000,
2524,50,1,Monaghan,60001 - 100000,
2525,62,0,Monaghan,40001 - 60000,
2526,33,0,Dublin,100000+,
2527,50,0,Dublin,60001 - 100000,
2528,57,1,Dublin,60001 - 100000,
2529,41,1,Cork,100000+,
2530,66,1,Dublin,10001 - 40000,
2531,51,1,Leitrim,100000+,
2532,42,0,Cavan,100000+,
2533,63,0,Dublin,60001 - 100000,
2534,53,0,Clare,100000+,
2535,23,0,Carlow,10001 - 40000,
2536,68,1,Clare,10001 - 40000,
2537,69,0,Dublin,60001 - 100000,
2538,21,0,Cork,40001 - 60000,
2539,46,0,Cork,60001 - 100000,
2540,60,1,Cork,10001 - 40000,
2541,42,0,Kerry,10001 - 40000,
2542,25,0,Louth,10001 - 40000,
2543,34,0,Dublin,40001 - 60000,
2544,27,0,Laois,40001 - 60000,
2545,36,1,Carlow,10001 - 40000,
2546,70,1,Louth,10001 - 40000,
2547,48,1,Mayo,60001 - 100000,
2548,59,0,Cork,100000+,
2549,35,1,Dublin,100000+,
2550,51,1,Longford,0 - 10000,
2551,67,1,Offaly,10001 - 40000,
2552,68,1,Waterford,10001 - 40000,
2553,52,0,Galway,60001 - 100000,
2554,32,0,Cork,10001 - 40000,
2555,41,1,Cavan,10001 - 40000,
2556,42,0,Dublin,0 - 10000,
2557,41,0,Dublin,10001 - 40000,
2558,40,1,Leitrim,100000+,
2559,38,0,Wicklow,10001 - 40000,
2560,38,0,Louth,10001 - 40000,
2561,41,0,Louth,0 - 10000,
2562,51,1,Dublin,100000+,
2563,26,1,Dublin,60001 - 100000,
2564,45,0,Dublin,40001 - 60000,
2565,21,1,Dublin,10001 - 40000,
2566,27,0,Dublin,10001 - 40000,
2567,52,0,Mayo,60001 - 100000,
2568,49,1,Dublin,100000+,
2569,27,1,Dublin,10001 - 40000,
2570,27,1,Donegal,10001 - 40000,
2571,63,0,Dublin,60001 - 100000,
2572,27,1,Carlow,10001 - 40000,
2573,36,1,Leitrim,0 - 10000,
2574,36,0,Wicklow,100000+,
2575,58,0,Dublin,10001 - 40000,
2576,20,1,Cork,10001 - 40000,
2577,34,0,Carlow,60001 - 100000,
2578,62,0,Dublin,10001 - 40000,
2579,38,1,Dublin,60001 - 100000,
2580,50,0,Cork,10001 - 40000,
2581,43,0,Dublin,10001 - 40000,
2582,36,1,Longford,0 - 10000,
2583,48,1,Offaly,10001 - 40000,
2584,42,0,Dublin,10001 - 40000,
2585,52,1,Cork,10001 - 40000,
2586,49,1,Monaghan,10001 - 40000,
2587,24,1,Carlow,10001 - 40000,
2588,45,1,Waterford,10001 - 40000,
2589,43,0,Dublin,10001 - 40000,
2590,68,0,Cork,10001 - 40000,
2591,56,0,Dublin,60001 - 100000,
2592,28,0,Tipperary,10001 - 40000,
2593,34,1,Dublin,40001 - 60000,
2594,26,1,Dublin,40001 - 60000,
2595,60,0,Wicklow,100000+,
2596,45,0,Dublin,10001 - 40000,
2597,70,1,Tipperary,10001 - 40000,
2598,34,0,Dublin,40001 - 60000,
2599,45,1,Cork,60001 - 100000,
2600,42,0,Dublin,100000+,
2601,50,1,Dublin,10001 - 40000,
2602,26,0,Dublin,10001 - 40000,
2603,49,0,Dublin,100000+,
2604,43,0,Dublin,60001 - 100000,
2605,23,1,Dublin,60001 - 100000,
2606,65,1,Dublin,10001 - 40000,
2607,69,1,Dublin,100000+,
2608,51,0,Dublin,60001 - 100000,
2609,45,1,Monaghan,10001 - 40000,
2610,61,1,Dublin,10001 - 40000,
2611,56,0,Carlow,10001 - 40000,
2612,41,0,Dublin,10001 - 40000,
2613,49,1,Dublin,10001 - 40000,
2614,28,0,Kildare,10001 - 40000,
2615,46,0,Dublin,10001 - 40000,
2616,67,0,Dublin,10001 - 40000,
2617,40,1,Laois,60001 - 100000,
2618,57,0,Clare,60001 - 100000,
2619,54,1,Dublin,100000+,
2620,22,0,Donegal,60001 - 100000,
2621,40,1,Dublin,10001 - 40000,
2622,47,0,Dublin,10001 - 40000,
2623,20,0,Dublin,10001 - 40000,
2624,41,1,Meath,10001 - 40000,
2625,25,0,Clare,10001 - 40000,
2626,50,1,Dublin,10001 - 40000,
2627,66,0,Dublin,100000+,
2628,23,0,Dublin,10001 - 40000,
2629,64,1,Cork,60001 - 100000,
2630,23,1,Leitrim,10001 - 40000,
2631,66,0,Tipperary,60001 - 100000,
2632,48,1,Dublin,10001 - 40000,
2633,38,0,Dublin,10001 - 40000,
2634,54,0,Dublin,10001 - 40000,
2635,59,1,Dublin,10001 - 40000,
2636,68,1,Dublin,10001 - 40000,
2637,39,0,Dublin,10001 - 40000,
2638,20,0,Tipperary,100000+,
2639,39,1,Dublin,10001 - 40000,
2640,64,0,Dublin,10001 - 40000,
2641,28,0,Dublin,10001 - 40000,
2642,47,1,Kilkenny,10001 - 40000,
2643,51,1,Laois,10001 - 40000,
2644,40,0,Cork,10001 - 40000,
2645,27,1,Offaly,10001 - 40000,
2646,33,0,Dublin,100000+,
2647,58,0,Longford,10001 - 40000,
2648,21,1,Kerry,10001 - 40000,
2649,53,1,Cork,10001 - 40000,
2650,36,1,Limerick,60001 - 100000,
2651,54,1,Cork,100000+,
2652,27,0,Dublin,60001 - 100000,
2653,37,1,Dublin,10001 - 40000,
2654,60,1,Dublin,40001 - 60000,
2655,36,0,Mayo,10001 - 40000,
2656,52,0,Dublin,10001 - 40000,
2657,39,1,Longford,60001 - 100000,
2658,59,1,Louth,10001 - 40000,
2659,61,0,Dublin,60001 - 100000,
2660,45,1,Longford,10001 - 40000,
2661,24,1,Dublin,10001 - 40000,
2662,22,1,Waterford,10001 - 40000,
2663,48,1,Carlow,10001 - 40000,
2664,20,1,Clare,60001 - 100000,
2665,56,1,Dublin,60001 - 100000,
2666,32,0,Dublin,100000+,
2667,70,0,Louth,10001 - 40000,
2668,54,0,Dublin,60001 - 100000,
2669,69,0,Dublin,10001 - 40000,
2670,57,0,Cork,100000+,
2671,21,1,Laois,10001 - 40000,
2672,25,0,Kildare,100000+,
2673,43,1,Dublin,10001 - 40000,
2674,64,0,Dublin,10001 - 40000,
2675,52,0,Carlow,10001 - 40000,
2676,24,1,Dublin,10001 - 40000,
2677,61,1,Longford,10001 - 40000,
2678,46,1,Dublin,60001 - 100000,
2679,49,1,Dublin,10001 - 40000,
2680,28,0,Offaly,60001 - 100000,
2681,49,0,Dublin,60001 - 100000,
2682,45,1,Dublin,40001 - 60000,
2683,57,0,Offaly,10001 - 40000,
2684,41,1,Dublin,10001 - 40000,
2685,58,1,Dublin,10001 - 40000,
2686,51,0,Cork,10001 - 40000,
2687,33,1,Dublin,40001 - 60000,
2688,70,1,Dublin,100000+,
2689,29,0,Kerry,60001 - 100000,
2690,34,1,Kildare,40001 - 60000,
2691,33,0,Dublin,60001 - 100000,
2692,46,1,Louth,10001 - 40000,
2693,27,1,Dublin,60001 - 100000,
2694,26,1,Dublin,10001 - 40000,
2695,37,0,Cork,10001 - 40000,
2696,56,0,Cavan,10001 - 40000,
2697,33,0,Cavan,10001 - 40000,
2698,24,1,Donegal,10001 - 40000,
2699,46,1,Cork,60001 - 100000,
2700,21,1,Wicklow,10001 - 40000,
2701,32,1,Cavan,100000+,
2702,67,0,Clare,10001 - 40000,
2703,30,1,Clare,100000+,
2704,62,0,Waterford,100000+,
2705,42,0,Dublin,10001 - 40000,
2706,48,0,Kildare,10001 - 40000,
2707,39,0,Wicklow,10001 - 40000,
2708,46,1,Clare,10001 - 40000,
2709,64,0,Dublin,60001 - 100000,
2710,60,0,Kerry,10001 - 40000,
2711,39,0,Dublin,60001 - 100000,
2712,35,1,Dublin,10001 - 40000,
2713,47,0,Cork,60001 - 100000,
2714,39,0,Cork,10001 - 40000,
2715,52,1,Kilkenny,0 - 10000,
2716,42,1,Offaly,40001 - 60000,
2717,22,0,Cork,40001 - 60000,
2718,28,1,Clare,10001 - 40000,
2719,42,0,Kildare,40001 - 60000,
2720,59,1,Dublin,10001 - 40000,
2721,42,0,Dublin,60001 - 100000,
2722,21,0,Dublin,10001 - 40000,
2723,33,0,Dublin,10001 - 40000,
2724,66,1,Cork,10001 - 40000,
2725,21,1,Cavan,40001 - 60000,
2726,43,1,Dublin,10001 - 40000,
2727,35,0,Leitrim,60001 - 100000,
2728,69,0,Dublin,40001 - 60000,
2729,47,1,Monaghan,10001 - 40000,
2730,28,0,Dublin,40001 - 60000,
2731,56,1,Dublin,60001 - 100000,
2732,21,0,Offaly,0 - 10000,
2733,55,0,Dublin,10001 - 40000,
2734,33,0,Louth,10001 - 40000,
2735,69,0,Dublin,10001 - 40000,
2736,60,0,Kildare,60001 - 100000,
2737,44,0,Louth,10001 - 40000,
2738,37,0,Carlow,10001 - 40000,
2739,58,1,Cavan,10001 - 40000,
2740,27,1,Dublin,60001 - 100000,
2741,46,1,Cork,10001 - 40000,
2742,58,1,Cork,40001 - 60000,
2743,43,0,Cork,10001 - 40000,
2744,30,0,Dublin,40001 - 60000,
2745,32,0,Longford,10001 - 40000,
2746,41,1,Dublin,60001 - 100000,
2747,66,1,Kildare,100000+,
2748,33,0,Dublin,10001 - 40000,
2749,26,0,Cork,40001 - 60000,
2750,20,0,Dublin,60001 - 100000,
2751,38,0,Dublin,10001 - 40000,
2752,53,1,Dublin,10001 - 40000,
2753,34,1,Cork,60001 - 100000,
2754,40,1,Dublin,60001 - 100000,
2755,21,0,Longford,100000+,
2756,68,0,Dublin,10001 - 40000,
2757,20,1,Donegal,10001 - 40000,
2758,43,1,Waterford,10001 - 40000,
2759,22,1,Tipperary,10001 - 40000,
2760,50,0,Tipperary,60001 - 100000,
2761,69,0,Dublin,10001 - 40000,
2762,57,0,Cork,60001 - 100000,
2763,61,1,Dublin,10001 - 40000,
2764,57,0,Dublin,10001 - 40000,
2765,34,1,Meath,10001 - 40000,
2766,36,0,Tipperary,40001 - 60000,
2767,51,0,Dublin,10001 - 40000,
2768,66,0,Cork,10001 - 40000,
2769,66,1,Cork,10001 - 40000,
2770,56,0,Dublin,100000+,
2771,61,0,Dublin,10001 - 40000,
2772,23,0,Longford,10001 - 40000,
2773,42,0,Cork,60001 - 100000,
2774,45,0,Leitrim,100000+,
2775,50,1,Dublin,10001 - 40000,
2776,64,0,Cork,100000+,
2777,42,0,Monaghan,10001 - 40000,
2778,29,1,Dublin,10001 - 40000,
2779,35,1,Cavan,10001 - 40000,
2780,49,0,Longford,10001 - 40000,
2781,37,0,Waterford,100000+,
2782,55,0,Dublin,10001 - 40000,
2783,52,0,Dublin,10001 - 40000,
2784,57,0,Cork,10001 - 40000,
2785,33,1,Dublin,40001 - 60000,
2786,66,0,Dublin,100000+,
2787,61,1,Clare,60001 - 100000,
2788,32,1,Leitrim,60001 - 100000,
2789,51,1,Louth,60001 - 100000,
2790,57,0,Dublin,10001 - 40000,
2791,58,1,Limerick,100000+,
2792,66,0,Dublin,40001 - 60000,
2793,52,0,Wicklow,10001 - 40000,
2794,45,1,Meath,10001 - 40000,
2795,52,0,Dublin,40001 - 60000,
2796,29,0,Offaly,40001 - 60000,
2797,61,0,Cork,0 - 10000,
2798,22,0,Dublin,40001 - 60000,
2799,63,1,Kildare,0 - 10000,
2800,68,1,Louth,10001 - 40000,
2801,36,0,Dublin,10001 - 40000,
2802,42,1,Dublin,10001 - 40000,
2803,25,0,Dublin,10001 - 40000,
2804,69,1,Dublin,100000+,
2805,27,0,Limerick,60001 - 100000,
2806,44,0,Dublin,60001 - 100000,
2807,32,0,Offaly,10001 - 40000,
2808,53,0,Offaly,60001 - 100000,
2809,42,0,Offaly,10001 - 40000,
2810,41,1,Limerick,60001 - 100000,
2811,52,0,Cork,10001 - 40000,
2812,31,0,Dublin,100000+,
2813,20,1,Cork,10001 - 40000,
2814,32,0,Dublin,10001 - 40000,
2815,22,1,Dublin,10001 - 40000,
2816,46,1,Dublin,10001 - 40000,
2817,65,0,Dublin,10001 - 40000,
2818,28,1,Cork,60001 - 100000,
2819,38,1,Clare,100000+,
2820,30,0,Tipperary,60001 - 100000,
2821,51,1,Cork,10001 - 40000,
2822,28,1,Cork,10001 - 40000,
2823,22,0,Cork,10001 - 40000,
2824,60,0,Dublin,100000+,
2825,44,0,Donegal,10001 - 40000,
2826,63,1,Laois,60001 - 100000,
2827,48,1,Kilkenny,60001 - 100000,
2828,51,1,Dublin,10001 - 40000,
2829,24,1,Louth,10001 - 40000,
2830,63,0,Dublin,10001 - 40000,
2831,21,0,Dublin,0 - 10000,
2832,67,0,Dublin,10001 - 40000,
2833,44,0,Dublin,10001 - 40000,
2834,58,0,Dublin,10001 - 40000,
2835,51,0,Dublin,60001 - 100000,
2836,70,1,Dublin,10001 - 40000,
2837,36,0,Dublin,60001 - 100000,
2838,61,0,Dublin,10001 - 40000,
2839,41,1,Offaly,10001 - 40000,
2840,30,0,Dublin,10001 - 40000,
2841,53,0,Waterford,10001 - 40000,
2842,56,1,Dublin,40001 - 60000,
2843,43,0,Cork,60001 - 100000,
2844,48,0,Dublin,40001 - 60000,
2845,67,0,Dublin,10001 - 40000,
2846,27,0,Meath,10001 - 40000,
2847,34,0,Offaly,60001 - 100000,
2848,38,0,Cork,10001 - 40000,
2849,66,1,Cork,10001 - 40000,
2850,54,0,Dublin,10001 - 40000,
2851,55,1,Dublin,10001 - 40000,
2852,26,1,Dublin,60001 - 100000,
2853,21,1,Offaly,10001 - 40000,
2854,34,1,Laois,10001 - 40000,
2855,41,1,Offaly,10001 - 40000,
2856,54,0,Meath,100000+,
2857,34,1,Carlow,10001 - 40000,
2858,30,1,Kerry,40001 - 60000,
2859,46,0,Dublin,10001 - 40000,
2860,20,1,Dublin,10001 - 40000,
2861,59,1,Kerry,10001 - 40000,
2862,60,0,Waterford,10001 - 40000,
2863,29,1,Dublin,100000+,
2864,40,1,Cork,10001 - 40000,
2865,51,0,Dublin,10001 - 40000,
2866,24,0,Dublin,100000+,
2867,59,0,Dublin,60001 - 100000,
2868,59,1,Dublin,10001 - 40000,
2869,46,1,Mayo,10001 - 40000,
2870,43,1,Dublin,10001 - 40000,
2871,62,1,Dublin,10001 - 40000,
2872,29,1,Cavan,60001 - 100000,
2873,63,0,Dublin,10001 - 40000,
2874,20,0,Galway,10001 - 40000,
2875,68,0,Dublin,10001 - 40000,
2876,46,1,Waterford,100000+,
2877,69,1,Offaly,10001 - 40000,
2878,51,0,Dublin,10001 - 40000,
2879,29,0,Offaly,100000+,
2880,28,1,Longford,10001 - 40000,
2881,38,0,Monaghan,100000+,
2882,54,0,Dublin,10001 - 40000,
2883,44,0,Dublin,60001 - 100000,
2884,42,1,Offaly,10001 - 40000,
2885,21,0,Kildare,60001 - 100000,
2886,30,0,Longford,10001 - 40000,
2887,60,1,Dublin,100000+,
2888,53,1,Clare,40001 - 60000,
2889,58,0,Dublin,60001 - 100000,
2890,43,0,Dublin,60001 - 100000,
2891,51,0,Cork,10001 - 40000,
2892,39,1,Dublin,40001 - 60000,
2893,53,1,Dublin,10001 - 40000,
2894,55,0,Dublin,40001 - 60000,
2895,36,0,Waterford,10001 - 40000,
2896,56,1,Longford,60001 - 100000,
